date,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,pressureError,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation,precipType,cloudCoverError
2017-01-01T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-01T14:50:29Z,2017-01-02T00:12:41Z,0.11,0,3e-4,2017-01-01T18:00:00Z,0,35.58,1483308000,25.02,1483365600,33.24,1483300800,22.66,1483354800,17.61,0.67,1015.7,84.9,2.66,15.1,1483336800,194,0.75,2,1483297200,8.3,20.53,2017-01-01T15:00:00Z,35.58,2017-01-01T22:00:00Z,16.06,2017-01-01T13:00:00Z,33.24,2017-01-01T20:00:00Z,NA,NA,NA
2017-01-02T12:00:00Z,Foggy overnight.,fog,2017-01-02T14:50:33Z,2017-01-03T00:13:32Z,0.15,8e-4,0.0048,2017-01-02T21:00:00Z,0.33,30.05,1483390800,24.06,1483448400,30.05,1483390800,24.06,1483448400,21.06,0.74,1013.92,NA,1.3,19.31,1483344000,246,0.97,2,1483383600,4.95,25.02,2017-01-02T14:00:00Z,34.56,2017-01-02T07:00:00Z,22.66,2017-01-02T11:00:00Z,30.05,2017-01-02T21:00:00Z,0.183,snow,NA
2017-01-03T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-03T14:50:35Z,2017-01-04T00:14:23Z,0.18,0.0013,0.0104,2017-01-03T23:00:00Z,0.32,33.95,1483484400,30.99,1483502400,33.95,1483484400,28.24,1483498800,20.78,0.72,1021.78,84.9,1.39,11.35,1483509600,186,0.9,2,1483470000,7.65,24.06,2017-01-03T13:00:00Z,33.95,2017-01-03T23:00:00Z,24.06,2017-01-03T13:00:00Z,33.95,2017-01-03T23:00:00Z,0.255,snow,NA
2017-01-04T12:00:00Z,Overcast throughout the day.,cloudy,2017-01-04T14:50:34Z,2017-01-05T00:15:17Z,0.22,0.0027,0.0066,2017-01-05T05:00:00Z,0.4,39.97,1483574400,19.08,1483628400,36.33,1483574400,18.49,1483617600,28.26,0.69,1011.2,NA,4.4,18.79,1483527600,190,0.99,2,1483556400,8.65,31.56,2017-01-05T06:00:00Z,39.97,2017-01-05T00:00:00Z,26.58,2017-01-05T06:00:00Z,36.33,2017-01-05T00:00:00Z,0.241,snow,NA
2017-01-05T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-05T14:50:32Z,2017-01-06T00:16:12Z,0.25,3e-4,0.0022,2017-01-05T07:00:00Z,0.2,20.57,1483624800,3.5,1483711200,20.57,1483624800,3.5,1483711200,11.55,0.72,1016.2,NA,2.58,14.28,1483610400,325,0.84,2,1483642800,7.12,9.29,2017-01-06T06:00:00Z,29.57,2017-01-05T07:00:00Z,9.29,2017-01-06T06:00:00Z,24.05,2017-01-05T07:00:00Z,0.097,snow,NA
2017-01-06T12:00:00Z,Clear throughout the day.,clear-day,2017-01-06T14:50:27Z,2017-01-07T00:17:08Z,0.29,2e-4,0.0016,2017-01-06T22:00:00Z,0.16,18.12,1483740000,9.02,1483786800,18.12,1483740000,9.02,1483786800,-0.51,0.62,1027.75,84.79,0.72,7.71,1483768800,168,0.04,2,1483729200,9.97,3.5,2017-01-06T14:00:00Z,18.12,2017-01-06T22:00:00Z,3.5,2017-01-06T14:00:00Z,18.12,2017-01-06T22:00:00Z,0.074,snow,NA
2017-01-07T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-night,2017-01-07T14:50:20Z,2017-01-08T00:18:06Z,0.33,0,0,NA,0,28,1483840800,28.62,1483844400,28,1483840800,28.62,1483844400,8.85,0.62,1029.07,84.76,1.89,12.15,1483840800,183,0.57,2,1483815600,8.92,9.02,2017-01-07T11:00:00Z,31.15,2017-01-08T06:00:00Z,9.02,2017-01-07T11:00:00Z,31.15,2017-01-08T06:00:00Z,NA,NA,NA
2017-01-08T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-08T14:50:11Z,2017-01-09T00:19:05Z,0.37,0.0029,0.0141,2017-01-08T20:00:00Z,0.37,45.14,1483927200,43.99,1483974000,41.12,1483927200,40.78,1483974000,30.38,0.74,1025.73,NA,3.68,22.39,1483934400,173,0.94,2,1483902000,6.36,31.02,2017-01-08T07:00:00Z,49.28,2017-01-09T06:00:00Z,31.02,2017-01-08T07:00:00Z,46.42,2017-01-09T06:00:00Z,NA,rain,NA
2017-01-09T12:00:00Z,Snow (< 1 in.) in the evening.,snow,2017-01-09T14:50:00Z,2017-01-10T00:20:05Z,0.4,0.0044,0.0315,2017-01-10T01:00:00Z,0.51,45.44,1483970400,34.02,1484042400,42.59,1483970400,31.94,1484046000,31.81,0.64,1011.9,NA,4.99,25.47,1483959600,194,0.91,2,1483988400,9.27,36.31,2017-01-10T05:00:00Z,50.06,2017-01-09T09:00:00Z,36.31,2017-01-10T05:00:00Z,50.06,2017-01-09T09:00:00Z,NA,rain,NA
2017-01-10T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-10T14:49:47Z,2017-01-11T00:21:06Z,0.44,4e-4,9e-4,2017-01-10T19:00:00Z,0.12,41.97,1484082000,38.51,1484146800,38.78,1484082000,33.65,1484146800,26.62,0.62,1012.91,NA,4.29,19.45,1484107200,183,0.83,2,1484074800,9.14,34.02,2017-01-10T10:00:00Z,41.97,2017-01-10T21:00:00Z,31.94,2017-01-10T11:00:00Z,38.78,2017-01-10T21:00:00Z,NA,rain,NA
2017-01-11T12:00:00Z,Light snow (< 1 in.) in the morning.,snow,2017-01-11T14:49:31Z,2017-01-12T00:22:08Z,0.48,0.0036,0.0179,2017-01-11T16:00:00Z,0.51,41.31,1484175600,32.48,1484229600,41.31,1484175600,32.48,1484229600,28.13,0.66,1005.73,NA,3.73,19.48,1484143200,195,0.9,2,1484161200,8.76,33.82,2017-01-12T06:00:00Z,41.31,2017-01-11T23:00:00Z,33.65,2017-01-11T15:00:00Z,41.31,2017-01-11T23:00:00Z,NA,rain,NA
2017-01-12T12:00:00Z,Light snow in the afternoon.,snow,2017-01-12T14:49:13Z,2017-01-13T00:23:12Z,0.52,0.0024,0.0115,2017-01-12T23:00:00Z,0.46,35.18,1484258400,31.03,1484305200,35.18,1484258400,31.03,1484305200,28.01,0.8,1016.71,NA,0.03,6.54,1484208000,93,0.89,2,1484247600,5.75,32.04,2017-01-13T06:00:00Z,35.18,2017-01-12T22:00:00Z,32.04,2017-01-13T06:00:00Z,35.18,2017-01-12T22:00:00Z,0.431,snow,NA
2017-01-13T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-13T14:48:54Z,2017-01-14T00:24:16Z,0.55,0.0017,0.0093,2017-01-13T20:00:00Z,0.42,37.54,1484341200,30.15,1484406000,37.54,1484341200,30.15,1484406000,27.12,0.77,1025.4,NA,0.24,5.35,1484348400,45,0.85,2,1484334000,7.84,31.03,2017-01-13T11:00:00Z,37.54,2017-01-13T21:00:00Z,31.03,2017-01-13T11:00:00Z,37.54,2017-01-13T21:00:00Z,0.318,snow,NA
2017-01-14T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-14T14:48:32Z,2017-01-15T00:25:21Z,0.58,2e-4,0.001,2017-01-14T21:00:00Z,0.12,35.48,1484427600,26.98,1484485200,35.48,1484427600,26.98,1484485200,24.51,0.73,1029.2,NA,0.78,7.74,1484431200,7,0.78,2,1484420400,8.73,29.33,2017-01-15T06:00:00Z,35.48,2017-01-14T21:00:00Z,29.33,2017-01-15T06:00:00Z,35.48,2017-01-14T21:00:00Z,0.031,snow,NA
2017-01-15T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-15T14:48:08Z,2017-01-16T00:26:28Z,0.62,0,0,NA,0,31.54,1484514000,22.69,1484578800,31.54,1484514000,22.69,1484578800,20.01,0.7,1023.55,NA,1.24,6.51,1484470800,343,0.9,2,1484506800,9.4,26.54,2017-01-16T06:00:00Z,31.54,2017-01-15T21:00:00Z,26.54,2017-01-16T06:00:00Z,31.54,2017-01-15T21:00:00Z,NA,NA,NA
2017-01-16T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-16T14:47:42Z,2017-01-17T00:27:35Z,0.65,1e-4,7e-4,2017-01-16T19:00:00Z,0.14,30.24,1484600400,18,1484665200,30.24,1484600400,18,1484665200,14.91,0.64,1027.42,NA,1.71,7.03,1484560800,357,0.64,2,1484589600,9.04,21.91,2017-01-17T06:00:00Z,30.24,2017-01-16T21:00:00Z,21.91,2017-01-17T06:00:00Z,30.24,2017-01-16T21:00:00Z,0.014,snow,NA
2017-01-17T12:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2017-01-17T14:47:14Z,2017-01-18T00:28:43Z,0.68,0,0,NA,0,32.88,1484694000,22.54,1484740800,32.88,1484694000,22.54,1484740800,12.17,0.58,1028.69,NA,0.54,6.12,1484647200,132,0.2,2,1484676000,9.97,18,2017-01-17T15:00:00Z,32.88,2017-01-17T23:00:00Z,18,2017-01-17T15:00:00Z,32.88,2017-01-17T23:00:00Z,NA,NA,NA
2017-01-18T12:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2017-01-18T14:46:43Z,2017-01-19T00:29:51Z,0.71,0,0,NA,0,39.41,1484773200,30.39,1484794800,39.41,1484773200,28.79,1484838000,14.63,0.54,1022.87,NA,1.01,10.67,1484805600,182,0.15,2,1484762400,9.9,22.54,2017-01-18T12:00:00Z,39.41,2017-01-18T21:00:00Z,22.54,2017-01-18T12:00:00Z,39.41,2017-01-18T21:00:00Z,NA,NA,NA
2017-01-19T12:00:00Z,Light snow (< 1 in.) in the afternoon.,snow,2017-01-19T14:46:11Z,2017-01-20T00:31:01Z,0.75,0.0026,0.0165,2017-01-19T22:00:00Z,0.54,36,1484863200,31.15,1484917200,36,1484863200,31.15,1484917200,25.28,0.71,1010.18,NA,1.7,13.32,1484820000,179,0.89,2,1484852400,5.84,32.26,2017-01-19T09:00:00Z,36,2017-01-19T22:00:00Z,28.79,2017-01-19T15:00:00Z,36,2017-01-19T22:00:00Z,0.476,snow,NA
2017-01-20T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-20T14:45:37Z,2017-01-21T00:32:11Z,0.78,0.001,0.0076,2017-01-20T20:00:00Z,0.34,38.13,1484949600,32.15,1485010800,35.85,1484953200,30.1,1484971200,26.01,0.73,1004.16,NA,2.11,12.57,1484946000,161,0.92,2,1484938800,7.27,31.15,2017-01-20T13:00:00Z,38.13,2017-01-20T22:00:00Z,30.1,2017-01-21T04:00:00Z,35.85,2017-01-20T23:00:00Z,0.19,snow,NA
2017-01-21T12:00:00Z,"Light snow (< 1 in.) starting in the afternoon, continuing until evening.",snow,2017-01-21T14:45:01Z,2017-01-22T00:33:21Z,0.81,0.0038,0.0141,2017-01-21T22:00:00Z,0.39,33.74,1485032400,25.05,1485090000,33.67,1485039600,22.14,1485093600,25.61,0.76,1002.38,NA,0.7,13.26,1485032400,274,0.94,2,1485025200,6.32,28.15,2017-01-22T06:00:00Z,33.74,2017-01-21T21:00:00Z,28.15,2017-01-22T06:00:00Z,33.67,2017-01-21T23:00:00Z,0.688,snow,NA
2017-01-22T12:00:00Z,Overcast throughout the day.,cloudy,2017-01-22T14:44:23Z,2017-01-23T00:34:32Z,0.84,0.0011,0.0055,2017-01-22T21:00:00Z,0.35,35.79,1485115200,33.79,1485140400,31.98,1485115200,30.14,1485140400,21.36,0.69,1017.58,82.26,3.33,15.21,1485118800,161,0.87,2,1485108000,9.21,25.05,2017-01-22T13:00:00Z,35.79,2017-01-22T20:00:00Z,22.14,2017-01-22T14:00:00Z,31.98,2017-01-22T20:00:00Z,0.201,snow,NA
2017-01-23T12:00:00Z,Light snow in the morning.,snow,2017-01-23T14:43:43Z,2017-01-24T00:35:44Z,0.86,0.0058,0.0133,2017-01-23T18:00:00Z,0.56,37.73,1485187200,24.98,1485270000,34.42,1485187200,24.98,1485270000,26.88,0.74,1004.79,NA,3.87,22.98,1485201600,183,0.97,2,1485194400,7.53,29.3,2017-01-24T06:00:00Z,37.73,2017-01-23T16:00:00Z,26.22,2017-01-23T21:00:00Z,35.24,2017-01-23T10:00:00Z,1.06,snow,NA
2017-01-24T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-24T14:43:01Z,2017-01-25T00:36:55Z,0.89,0.001,0.0069,2017-01-24T22:00:00Z,0.3,30.24,1485291600,22.42,1485356400,30.24,1485291600,22.42,1485356400,18.89,0.71,1012.88,NA,1.53,8.16,1485291600,292,0.82,2,1485280800,9.45,24.12,2017-01-25T06:00:00Z,30.24,2017-01-24T21:00:00Z,24.12,2017-01-25T06:00:00Z,30.24,2017-01-24T21:00:00Z,0.227,snow,NA
2017-01-25T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-25T14:42:17Z,2017-01-26T00:38:08Z,0.93,4e-4,0.0021,2017-01-25T22:00:00Z,0.31,27.58,1485378000,19.84,1485442800,27.58,1485378000,19.84,1485442800,16.91,0.73,1023.38,NA,1.37,8.31,1485378000,260,0.84,2,1485367200,7.74,21.73,2017-01-26T06:00:00Z,27.58,2017-01-25T21:00:00Z,21.73,2017-01-26T06:00:00Z,27.58,2017-01-25T21:00:00Z,0.108,snow,NA
2017-01-26T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-26T14:41:31Z,2017-01-27T00:39:20Z,0.96,4e-4,0.0026,2017-01-26T20:00:00Z,0.29,27.68,1485464400,14.39,1485529200,27.68,1485464400,14.39,1485529200,15.01,0.72,1031.43,NA,0.65,7.5,1485471600,265,0.81,2,1485453600,9.28,18.68,2017-01-27T06:00:00Z,27.68,2017-01-26T21:00:00Z,18.68,2017-01-27T06:00:00Z,27.68,2017-01-26T21:00:00Z,0.107,snow,NA
2017-01-27T12:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2017-01-27T14:40:43Z,2017-01-28T00:40:33Z,0.99,2e-4,0.0018,2017-01-27T21:00:00Z,0.16,26.91,1485550800,13.97,1485612000,26.91,1485550800,13.97,1485612000,10.09,0.66,1039.51,NA,0.57,7.58,1485554400,350,0.41,3,1485543600,9.93,14.39,2017-01-27T15:00:00Z,26.91,2017-01-27T21:00:00Z,14.39,2017-01-27T15:00:00Z,26.91,2017-01-27T21:00:00Z,0.054,snow,NA
2017-01-28T12:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2017-01-28T14:39:54Z,2017-01-29T00:41:46Z,0.02,1e-4,0.0011,2017-01-28T22:00:00Z,0.12,27.94,1485637200,17.81,1485702000,27.94,1485637200,17.81,1485702000,9.06,0.63,1034.1,80.46,0.4,8.17,1485633600,291,0.31,3,1485630000,9.89,13.97,2017-01-28T14:00:00Z,27.94,2017-01-28T21:00:00Z,13.97,2017-01-28T14:00:00Z,27.94,2017-01-28T21:00:00Z,0.022,snow,NA
2017-01-29T12:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2017-01-29T14:39:03Z,2017-01-30T00:43:00Z,0.06,1e-4,0.0012,2017-01-29T22:00:00Z,0.15,33.23,1485727200,19.09,1485781200,33.23,1485727200,19.09,1485781200,11,0.59,1031.59,80.14,0.33,6.65,1485694800,338,0.11,3,1485716400,9.82,17.81,2017-01-29T15:00:00Z,33.23,2017-01-29T22:00:00Z,17.81,2017-01-29T15:00:00Z,33.23,2017-01-29T22:00:00Z,0.021,snow,NA
2017-01-30T12:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2017-01-30T14:38:10Z,2017-01-31T00:44:13Z,0.09,1e-4,8e-4,2017-01-30T22:00:00Z,0.11,35.79,1485810000,22.01,1485867600,35.79,1485810000,22.01,1485867600,12.9,0.58,1027.53,79.81,0.75,6.81,1485820800,232,0.06,3,1485802800,9.29,19.09,2017-01-30T13:00:00Z,35.79,2017-01-30T21:00:00Z,19.09,2017-01-30T13:00:00Z,35.79,2017-01-30T21:00:00Z,0.014,snow,NA
2017-01-31T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-01-31T14:37:15Z,2017-02-01T00:45:27Z,0.13,1e-4,7e-4,2017-01-31T23:00:00Z,0.08,37.74,1485896400,31.75,1485946800,37.74,1485896400,31.75,1485946800,14.23,0.52,1024.5,79.54,1.06,9.84,1485896400,236,0.5,3,1485889200,8.29,22.01,2017-01-31T13:00:00Z,37.74,2017-01-31T21:00:00Z,22.01,2017-01-31T13:00:00Z,37.74,2017-01-31T21:00:00Z,0,snow,NA
2017-02-01T12:00:00Z,Mostly cloudy overnight.,partly-cloudy-night,2017-02-01T14:36:19Z,2017-02-02T00:46:40Z,0.16,4e-4,0.004,2017-02-01T22:00:00Z,0.14,46.42,1485982800,35.64,1486036800,46.42,1485982800,35.64,1486036800,18.98,0.47,1021.77,79.05,1.45,12.3,1485972000,215,0.17,3,1485975600,9.58,31.75,2017-02-01T11:00:00Z,46.42,2017-02-01T21:00:00Z,31.75,2017-02-01T11:00:00Z,46.42,2017-02-01T21:00:00Z,NA,rain,NA
2017-02-02T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-02T14:35:21Z,2017-02-03T00:47:54Z,0.2,1e-4,6e-4,2017-02-02T20:00:00Z,0.1,42.16,1486072800,33.62,1486119600,42.16,1486072800,31.82,1486134000,25.24,0.59,1021.38,78.74,1.33,12.43,1486062000,195,0.71,2,1486058400,9.89,35.64,2017-02-02T12:00:00Z,42.16,2017-02-02T22:00:00Z,35.64,2017-02-02T12:00:00Z,42.16,2017-02-02T22:00:00Z,NA,rain,NA
2017-02-03T12:00:00Z,Overcast throughout the day.,cloudy,2017-02-03T14:34:22Z,2017-02-04T00:49:08Z,0.24,3e-4,0.0039,2017-02-04T02:00:00Z,0.39,47.03,1486159200,40.95,1486220400,44.77,1486155600,39.2,1486184400,26.51,0.6,1019.91,78.39,2.76,15.75,1486159200,171,0.76,2,1486144800,9.73,33.62,2017-02-03T11:00:00Z,47.03,2017-02-03T22:00:00Z,31.82,2017-02-03T15:00:00Z,44.77,2017-02-03T21:00:00Z,NA,rain,NA
2017-02-04T12:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2017-02-04T14:33:20Z,2017-02-05T00:50:21Z,0.28,0,3e-4,2017-02-04T12:00:00Z,0,50.42,1486245600,38.55,1486306800,50.42,1486245600,36.48,1486306800,30.51,0.58,1017.62,NA,3.03,15.43,1486195200,193,0.67,3,1486238400,9.9,40.95,2017-02-04T15:00:00Z,50.42,2017-02-04T22:00:00Z,39.85,2017-02-04T08:00:00Z,50.42,2017-02-04T22:00:00Z,NA,NA,NA
2017-02-05T12:00:00Z,Mostly cloudy starting in the evening.,partly-cloudy-night,2017-02-05T14:32:18Z,2017-02-06T00:51:35Z,0.31,0,0,NA,0,50.93,1486328400,44.52,1486353600,50.93,1486328400,41.42,1486393200,28.27,0.52,1018.4,77.66,3.35,16.93,1486360800,179,0.45,3,1486321200,10,38.55,2017-02-05T15:00:00Z,50.93,2017-02-05T21:00:00Z,36.48,2017-02-05T15:00:00Z,50.93,2017-02-05T21:00:00Z,NA,NA,NA
2017-02-06T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-06T14:31:13Z,2017-02-07T00:52:48Z,0.35,0,6e-4,2017-02-07T02:00:00Z,0,46.99,1486422000,42.46,1486476000,44.65,1486422000,38.56,1486476000,27.99,0.5,1009.32,NA,5.45,18.39,1486447200,186,0.91,3,1486407600,9.89,44.5,2017-02-06T17:00:00Z,46.99,2017-02-06T23:00:00Z,40.41,2017-02-07T06:00:00Z,44.65,2017-02-06T23:00:00Z,NA,NA,NA
2017-02-07T12:00:00Z,Overcast throughout the day.,cloudy,2017-02-07T14:30:07Z,2017-02-08T00:54:02Z,0.39,0.0016,0.0096,2017-02-07T17:00:00Z,0.39,49.13,1486508400,40.83,1486558800,46.27,1486508400,40.83,1486558800,34.85,0.66,1008.93,NA,6.3,21.55,1486497600,200,0.94,2,1486490400,9.44,42.33,2017-02-07T16:00:00Z,49.13,2017-02-07T23:00:00Z,38.09,2017-02-07T16:00:00Z,46.27,2017-02-07T23:00:00Z,NA,rain,NA
2017-02-08T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-08T14:29:00Z,2017-02-09T00:55:15Z,0.42,0,0,NA,0,55.38,1486587600,50.37,1486648800,55.38,1486587600,50.37,1486648800,31.54,0.52,1019.53,76.42,2.15,17.34,1486537200,206,0.57,3,1486580400,10,40.83,2017-02-08T13:00:00Z,55.38,2017-02-08T21:00:00Z,40.83,2017-02-08T13:00:00Z,55.38,2017-02-08T21:00:00Z,NA,NA,NA
2017-02-09T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-09T14:27:51Z,2017-02-10T00:56:28Z,0.46,0,0,NA,0,63.28,1486677600,55.4,1486738800,63.28,1486677600,55.4,1486738800,35.16,0.45,1017.56,76.06,4.16,18.6,1486699200,181,0.81,3,1486666800,10,50.37,2017-02-09T14:00:00Z,63.28,2017-02-09T22:00:00Z,50.37,2017-02-09T14:00:00Z,63.28,2017-02-09T22:00:00Z,NA,NA,NA
2017-02-10T12:00:00Z,Mixed precipitation overnight.,rain,2017-02-10T14:26:41Z,2017-02-11T00:57:41Z,0.49,0.0049,0.0217,2017-02-11T01:00:00Z,0.58,56.57,1486749600,34.66,1486821600,56.57,1486749600,33.86,1486803600,35.73,0.55,1015.47,75.61,4.66,21.67,1486710000,196,0.89,3,1486753200,9.5,44.88,2017-02-11T06:00:00Z,58.88,2017-02-10T08:00:00Z,44.55,2017-02-11T05:00:00Z,58.88,2017-02-10T08:00:00Z,NA,rain,NA
2017-02-11T12:00:00Z,Snow (< 1 in.) until afternoon.,snow,2017-02-11T14:25:30Z,2017-02-12T00:58:54Z,0.53,0.0129,0.0475,2017-02-11T08:00:00Z,0.69,41.45,1486854000,27.3,1486911600,41.45,1486854000,27.3,1486911600,29.81,0.74,1022.85,NA,1.44,12.44,1486796400,352,0.76,3,1486839600,8.2,31.36,2017-02-12T06:00:00Z,43.16,2017-02-11T07:00:00Z,30.06,2017-02-12T05:00:00Z,43.16,2017-02-11T07:00:00Z,1.409,snow,NA
2017-02-12T12:00:00Z,Clear throughout the day.,clear-day,2017-02-12T14:24:17Z,2017-02-13T01:00:06Z,0.56,2e-4,0.0015,2017-02-12T19:00:00Z,0.16,43.18,1486936800,26.49,1486994400,43.18,1486936800,26.49,1486994400,21.2,0.6,1029.78,NA,0.93,9.4,1486926000,26,0,4,1486926000,10,27.3,2017-02-12T15:00:00Z,43.18,2017-02-12T22:00:00Z,27.3,2017-02-12T15:00:00Z,43.18,2017-02-12T22:00:00Z,0.01,snow,NA
2017-02-13T12:00:00Z,Clear throughout the day.,clear-day,2017-02-13T14:23:03Z,2017-02-14T01:01:18Z,0.6,0,4e-4,2017-02-13T17:00:00Z,0,42.57,1487023200,28.33,1487080800,42.57,1487023200,28.33,1487080800,19.03,0.55,1028.06,NA,0.98,8.3,1487019600,8,0,4,1487012400,10,26.49,2017-02-13T14:00:00Z,42.57,2017-02-13T22:00:00Z,26.49,2017-02-13T14:00:00Z,42.57,2017-02-13T22:00:00Z,NA,NA,NA
2017-02-14T12:00:00Z,Clear throughout the day.,clear-day,2017-02-14T14:21:47Z,2017-02-15T01:02:30Z,0.63,0,0,NA,0,46.39,1487109600,30.61,1487167200,46.39,1487109600,30.61,1487167200,19.13,0.51,1027.33,NA,0.52,7.14,1487113200,43,0,4,1487098800,10,28.33,2017-02-14T14:00:00Z,46.39,2017-02-14T22:00:00Z,28.33,2017-02-14T14:00:00Z,46.39,2017-02-14T22:00:00Z,NA,NA,NA
2017-02-15T12:00:00Z,Clear throughout the day.,clear-day,2017-02-15T14:20:30Z,2017-02-16T01:03:42Z,0.66,0,0,NA,0,53.13,1487199600,35.99,1487253600,53.13,1487199600,34.56,1487257200,20.85,0.47,1024.13,73.42,0.43,6.28,1487192400,148,0,4,1487185200,10,30.61,2017-02-15T14:00:00Z,53.13,2017-02-15T23:00:00Z,30.61,2017-02-15T14:00:00Z,53.13,2017-02-15T23:00:00Z,NA,NA,NA
2017-02-16T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-16T14:19:12Z,2017-02-17T01:04:53Z,0.69,0,0,NA,0,58.35,1487282400,38.06,1487340000,58.35,1487282400,38.06,1487340000,20.66,0.38,1014.48,NA,2.89,19.16,1487293200,174,0.31,4,1487271600,10,35.99,2017-02-16T14:00:00Z,58.35,2017-02-16T22:00:00Z,34.56,2017-02-16T15:00:00Z,58.35,2017-02-16T22:00:00Z,NA,NA,NA
2017-02-17T12:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2017-02-17T14:17:53Z,2017-02-18T01:06:04Z,0.72,0.0011,0.0102,2017-02-18T02:00:00Z,0.38,51.09,1487361600,44,1487386800,51.09,1487361600,40.88,1487386800,30.3,0.58,1009.01,NA,3.05,17.08,1487386800,169,0.67,3,1487354400,9.9,38.06,2017-02-17T14:00:00Z,51.09,2017-02-17T20:00:00Z,38.06,2017-02-17T14:00:00Z,51.09,2017-02-17T20:00:00Z,NA,rain,NA
2017-02-18T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-18T14:16:33Z,2017-02-19T01:07:14Z,0.75,0,3e-4,2017-02-18T07:00:00Z,0,51.74,1487455200,43.99,1487516400,51.74,1487455200,42.35,1487512800,31.33,0.54,1002.45,NA,4.66,13.47,1487404800,149,0.83,3,1487440800,10,44.47,2017-02-18T11:00:00Z,51.74,2017-02-18T22:00:00Z,41.88,2017-02-18T12:00:00Z,51.74,2017-02-18T22:00:00Z,NA,NA,NA
2017-02-19T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-19T14:15:11Z,2017-02-20T01:08:25Z,0.78,0.0036,0.0305,2017-02-19T20:00:00Z,0.49,47.07,1487545200,39.85,1487570400,47.07,1487545200,37.94,1487595600,34.02,0.68,1005.68,NA,2.21,12.49,1487487600,168,0.75,3,1487530800,9.81,39.85,2017-02-20T06:00:00Z,47.07,2017-02-19T23:00:00Z,39.85,2017-02-20T06:00:00Z,47.07,2017-02-19T23:00:00Z,NA,rain,NA
2017-02-20T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-02-20T14:13:49Z,2017-02-21T01:09:35Z,0.81,1e-4,9e-4,2017-02-20T19:00:00Z,0.06,51.77,1487624400,49.32,1487649600,51.77,1487624400,45.94,1487649600,31.95,0.57,1017.57,NA,5.52,22.37,1487656800,171,0.8,3,1487617200,9.99,40.38,2017-02-20T08:00:00Z,51.77,2017-02-20T21:00:00Z,37.94,2017-02-20T13:00:00Z,51.77,2017-02-20T21:00:00Z,NA,rain,NA
2017-02-21T12:00:00Z,Light snow (< 1 in.) starting in the evening.,snow,2017-02-21T14:12:25Z,2017-02-22T01:10:44Z,0.84,0.0032,0.028,2017-02-22T03:00:00Z,0.49,58.25,1487718000,33.07,1487768400,58.25,1487718000,32.8,1487739600,33.25,0.54,1017.1,NA,7.32,27.71,1487718000,196,0.69,3,1487700000,9.54,35.11,2017-02-22T06:00:00Z,58.25,2017-02-21T23:00:00Z,32.8,2017-02-22T05:00:00Z,58.25,2017-02-21T23:00:00Z,NA,rain,NA
